0,15.641000,353464,P
0,15.682000,353899,P
0,15.724000,355098,P
0,15.766000,355552,P
0,15.807000,359779,P
0,15.849000,360229,P
0,15.891000,361751,P
0,15.933000,362206,P
0,15.974000,372573,P
0,16.016000,373010,P
0,16.058000,374646,P
0,16.099000,374876,P
0,16.141000,380135,P
0,16.183000,380593,P
0,16.225000,382691,P
0,16.266000,383138,P
0,16.308000,397292,P
0,16.350000,397734,P
0,16.391000,399314,P
0,16.433000,399761,P
0,16.475000,404326,P
0,16.517000,404755,P
0,16.558000,406974,P
0,16.600000,407427,P
0,16.642000,412450,P
0,16.683000,412898,P
0,16.725000,414699,P
0,16.767000,415156,P
0,16.808000,419077,P
0,16.850000,419511,P
0,16.892000,421793,P
0,16.934000,422251,P
0,16.975000,439551,P
0,17.017000,439989,P
0,17.059000,441827,P
0,17.100000,442282,P
0,17.142000,445775,P
0,17.184000,446224,P
0,17.226000,448167,P
0,17.267000,448609,P
0,17.309000,457861,P
0,17.351000,458305,P
0,17.392000,461177,P
0,17.434000,461607,P
0,17.476000,472164,P
0,17.518000,472595,P
0,17.559000,477075,P
0,17.601000,477502,P
0,17.643000,539107,P
0,17.684000,539548,P
0,17.726000,545183,P
0,17.768000,545613,P
0,17.809000,556372,P
0,17.851000,556803,P
0,17.893000,562999,P
0,17.935000,563218,P
0,17.976000,603554,P
0,18.018000,603973,P
0,18.060000,613653,P
0,18.101000,614093,P
0,18.143000,641980,P
0,18.185000,642418,P
0,18.227000,652068,P
0,18.268000,652512,P
0,18.310000,762862,P
0,18.352000,763312,P
0,18.393000,770270,P
0,18.435000,770702,P
0,18.477000,795731,P
0,18.519000,796182,P
0,18.560000,802596,P
0,18.602000,803025,P
0,18.644000,850101,P
0,18.685000,850519,P
0,18.727000,857007,P
0,18.769000,857450,P
0,18.810000,879915,P
0,18.852000,880139,P
0,18.894000,885740,P
0,18.936000,886170,P
0,18.977000,990943,P
0,19.019000,991373,P
0,19.061000,996311,P
0,19.102000,996742,P
0,19.144000,1016532,P
0,19.186000,1016967,P
0,19.228000,1020829,P
0,19.269000,1021243,P
0,19.311000,1051475,P
0,19.353000,1051899,P
0,19.394000,1056654,P
0,19.436000,1057073,P
0,19.478000,1067403,P
0,19.520000,1067842,P
0,19.561000,1070811,P
0,19.603000,1071251,P
0,19.645000,1142853,P
0,19.686000,1143293,P
0,19.728000,1145480,P
0,19.770000,1145929,P
0,19.811000,1152488,P
0,19.853000,1152929,P
0,19.895000,1154700,P
0,19.937000,1155154,P
0,19.978000,1167858,P
0,20.020000,1168317,P
0,20.062000,1170294,P
0,20.103000,1170738,P
0,20.145000,1175481,P
0,20.187000,1175915,P
0,20.229000,1177416,P
0,20.270000,1177878,P
0,20.312000,1190723,P
0,20.354000,1191170,P
0,20.395000,1192298,P
1,20.437000,1192769,I
0,20.479000,1248838,P
0,20.521000,1285073,P
0,20.562000,1285527,P
0,20.604000,1286514,P
0,20.646000,1286967,P
0,20.687000,1289130,P
0,20.729000,1289576,P
0,20.771000,1290478,P
0,20.812000,1290920,P
0,20.854000,1295180,P
0,20.896000,1295612,P
0,20.938000,1296436,P
0,20.979000,1296882,P
0,21.021000,1298565,P
0,21.063000,1299005,P
0,21.104000,1299710,P
0,21.146000,1300167,P
0,21.188000,1330109,P
0,21.230000,1330547,P
0,21.271000,1331183,P
0,21.313000,1331622,P
0,21.355000,1332879,P
0,21.396000,1333316,P
0,21.438000,1333931,P
0,21.480000,1334372,P
0,21.522000,1336563,P
0,21.563000,1336998,P
0,21.605000,1337615,P
0,21.647000,1337844,P
0,21.688000,1338904,P
0,21.730000,1339352,P
0,21.772000,1339926,P
0,21.813000,1340370,P
0,21.855000,1366740,P
0,21.897000,1367180,P
0,21.939000,1367749,P
0,21.980000,1368172,P
0,22.022000,1369180,P
0,22.064000,1369614,P
0,22.105000,1370186,P
0,22.147000,1370630,P
0,22.189000,1372053,P
0,22.231000,1372505,P
0,22.272000,1373048,P
0,22.314000,1373486,P
0,22.356000,1374209,P
0,22.397000,1374631,P
0,22.439000,1375138,P
0,22.481000,1375575,P
0,22.523000,1393175,P
0,22.564000,1393399,P
0,22.606000,1393923,P
0,22.648000,1394354,P
0,22.689000,1395048,P
0,22.731000,1395473,P
0,22.773000,1395992,P
0,22.814000,1396425,P
0,22.856000,1397395,P
0,22.898000,1397832,P
0,22.940000,1398322,P
0,22.981000,1398766,P
0,23.023000,1399429,P
0,23.065000,1399849,P
0,23.106000,1400344,P
0,23.148000,1400779,P
0,23.190000,1415466,P
0,23.232000,1415900,P
0,23.273000,1416409,P
0,23.315000,1416857,P
0,23.357000,1417499,P
0,23.398000,1417936,P
0,23.440000,1418468,P
0,23.482000,1418907,P
0,23.524000,1419477,P
0,23.565000,1419909,P
0,23.607000,1420413,P
0,23.649000,1420850,P
0,23.690000,1421457,P
0,23.732000,1421888,P
0,23.774000,1422374,P
0,23.815000,1422817,P
0,23.857000,1439004,P
0,23.899000,1439440,P
0,23.941000,1439941,P
0,23.982000,1440402,P
0,24.024000,1441022,P
0,24.066000,1441466,P
0,24.107000,1441969,P
0,24.149000,1442430,P
0,24.191000,1443185,P
0,24.233000,1443623,P
0,24.274000,1444119,P
0,24.316000,1444549,P
0,24.358000,1445199,P
0,24.399000,1445424,P
0,24.441000,1445960,P
0,24.483000,1446401,P
0,24.525000,1458420,P
0,24.566000,1458853,P
0,24.608000,1459373,P
0,24.650000,1459804,P
0,24.691000,1460403,P
0,24.733000,1460834,P
0,24.775000,1461314,P
0,24.816000,1461760,P
0,24.858000,1462481,P
0,24.900000,1462914,P
0,24.942000,1463409,P
0,24.983000,1463846,P
0,25.025000,1464439,P
0,25.067000,1464866,P
0,25.108000,1465353,P
0,25.150000,1465792,P
0,25.192000,1474888,P
0,25.234000,1475337,P
0,25.275000,1475847,P
0,25.317000,1476282,P
0,25.359000,1476666,P
0,25.400000,1477101,P
0,25.442000,1477596,P
0,25.484000,1478035,P
0,25.526000,1479245,P
0,25.567000,1479688,P
0,25.609000,1480187,P
0,25.651000,1480630,P
0,25.692000,1482024,P
0,25.734000,1482458,P
0,25.776000,1482995,P
0,25.817000,1483432,P
0,25.859000,1486275,P
0,25.901000,1486712,P
0,25.943000,1487232,P
0,25.984000,1487668,P
0,26.026000,1488315,P
0,26.068000,1488752,P
0,26.109000,1489253,P
0,26.151000,1489694,P
0,26.193000,1490932,P
0,26.235000,1491362,P
0,26.276000,1491772,P
0,26.318000,1492222,P
0,26.360000,1493205,P
0,26.401000,1493637,P
0,26.443000,1494092,P
0,26.485000,1494524,P
0,26.527000,1495093,P
0,26.568000,1495528,P
0,26.610000,1495982,P
0,26.652000,1496414,P
0,26.693000,1496883,P
0,26.735000,1497325,P
0,26.777000,1497763,P
0,26.818000,1498176,P
0,26.860000,1498674,P
0,26.902000,1499108,P
0,26.944000,1499568,P
0,26.985000,1499993,P
0,27.027000,1500471,P
0,27.069000,1500914,P
0,27.110000,1501364,P
0,27.152000,1501805,P
0,27.194000,1502351,P
0,27.236000,1502565,P
0,27.277000,1503009,P
0,27.319000,1503446,P
0,27.361000,1503918,P
0,27.402000,1504351,P
0,27.444000,1504831,P
0,27.486000,1505270,P
0,27.528000,1505762,P
0,27.569000,1506189,P
0,27.611000,1506659,P
0,27.653000,1507080,P
0,27.694000,1507563,P
0,27.736000,1508003,P
0,27.778000,1508452,P
0,27.819000,1508878,P
0,27.861000,1509463,P
0,27.903000,1509877,P
0,27.945000,1510326,P
0,27.986000,1510775,P
0,28.028000,1511258,P
0,28.070000,1511689,P
0,28.111000,1511923,P
0,28.153000,1512351,P
0,28.195000,1512868,P
0,28.237000,1513288,P
0,28.278000,1513740,P
0,28.320000,1514165,P
0,28.362000,1514651,P
0,28.403000,1515061,P
0,28.445000,1515517,P
0,28.487000,1515950,P
0,28.529000,1524662,P
0,28.570000,1525104,P
0,28.612000,1525591,P
0,28.654000,1526020,P
0,28.695000,1526810,P
0,28.737000,1527239,P
0,28.779000,1527831,P
0,28.820000,1528269,P
0,28.862000,1532163,P
0,28.904000,1532602,P
0,28.946000,1533554,P
0,28.987000,1533975,P
0,29.029000,1537255,P
0,29.071000,1537480,P
0,29.112000,1539015,P
0,29.154000,1539441,P
0,29.196000,1569174,P
0,29.238000,1569612,P
0,29.279000,1571558,P
0,29.321000,1571999,P
0,29.363000,1578175,P
0,29.404000,1578607,P
0,29.446000,1580633,P
0,29.488000,1581050,P
0,29.530000,1590527,P
0,29.571000,1590956,P
0,29.613000,1592895,P
0,29.655000,1593339,P
0,29.696000,1598586,P
0,29.738000,1599026,P
0,29.780000,1601113,P
0,29.821000,1601556,P
0,29.863000,1635765,P
0,29.905000,1636221,P
0,29.947000,1638586,P
0,29.988000,1638797,P
0,30.030000,1644621,P
0,30.072000,1645050,P
0,30.113000,1647328,P
0,30.155000,1647769,P
0,30.197000,1663687,P
0,30.239000,1664113,P
0,30.280000,1666985,P
0,30.322000,1667433,P
0,30.364000,1676452,P
0,30.405000,1676900,P
0,30.447000,1680198,P
0,30.489000,1680628,P
0,30.531000,1706324,P
0,30.572000,1706759,P
0,30.614000,1710758,P
1,30.656000,1711215,I
0,30.697000,1732608,P
0,30.739000,1769488,P
0,30.781000,1769928,P
0,30.822000,1773094,P
0,30.864000,1773542,P
0,30.906000,1783978,P
0,30.948000,1784223,P
0,30.989000,1787715,P
0,31.031000,1788167,P
0,31.073000,1803031,P
0,31.114000,1803464,P
0,31.156000,1807122,P
0,31.198000,1807574,P
0,31.240000,1814842,P
0,31.281000,1815280,P
0,31.323000,1818553,P
0,31.365000,1819003,P
0,31.406000,1856778,P
0,31.448000,1857244,P
0,31.490000,1859483,P
0,31.532000,1859928,P
0,31.573000,1870719,P
0,31.615000,1871170,P
0,31.657000,1876071,P
0,31.698000,1876522,P
0,31.740000,1898694,P
0,31.782000,1899143,P
0,31.823000,1903596,P
0,31.865000,1904053,P
0,31.907000,1918826,P
0,31.949000,1919269,P
0,31.990000,1925437,P
0,32.032000,1925892,P
0,32.074000,1971253,P
0,32.115000,1971705,P
0,32.157000,1976861,P
0,32.199000,1977315,P
0,32.241000,1987668,P
0,32.282000,1988116,P
0,32.324000,1991878,P
0,32.366000,1992333,P
0,32.407000,2013586,P
0,32.449000,2014051,P
0,32.491000,2018878,P
0,32.533000,2019328,P
0,32.574000,2031355,P
0,32.616000,2031800,P
0,32.658000,2036256,P
0,32.699000,2036709,P
0,32.741000,2080194,P
0,32.783000,2080432,P
0,32.824000,2085220,P
0,32.866000,2085683,P
0,32.908000,2096174,P
0,32.950000,2096640,P
0,32.991000,2099588,P
0,33.033000,2100063,P
0,33.075000,2119175,P
0,33.116000,2119644,P
0,33.158000,2123111,P
0,33.200000,2123588,P
0,33.242000,2133419,P
0,33.283000,2133891,P
0,33.325000,2137847,P
0,33.367000,2138305,P
0,33.408000,2203642,P
0,33.450000,2204107,P
0,33.492000,2208563,P
0,33.534000,2209026,P
0,33.575000,2222336,P
0,33.617000,2222784,P
0,33.659000,2227946,P
0,33.700000,2228173,P
0,33.742000,2262177,P
0,33.784000,2262636,P
0,33.825000,2268620,P
0,33.867000,2269065,P
0,33.909000,2285707,P
0,33.951000,2286170,P
0,33.992000,2290790,P
0,34.034000,2291234,P
0,34.076000,2374082,P
0,34.117000,2374542,P
0,34.159000,2378413,P
0,34.201000,2378862,P
0,34.243000,2392610,P
0,34.284000,2393060,P
0,34.326000,2397379,P
0,34.368000,2397831,P
0,34.409000,2429038,P
0,34.451000,2429480,P
0,34.493000,2433446,P
0,34.535000,2433891,P
0,34.576000,2447367,P
0,34.618000,2447820,P
0,34.660000,2451272,P
0,34.701000,2451730,P
0,34.743000,2497038,P
0,34.785000,2497520,P
0,34.826000,2500860,P
0,34.868000,2501323,P
0,34.910000,2512195,P
0,34.952000,2512651,P
0,34.993000,2514804,P
0,35.035000,2515271,P
0,35.077000,2529986,P
0,35.118000,2530442,P
0,35.160000,2532617,P
0,35.202000,2533079,P
0,35.244000,2539093,P
0,35.285000,2539533,P
0,35.327000,2541129,P
0,35.369000,2541603,P
0,35.410000,2580050,P
0,35.452000,2580515,P
0,35.494000,2582481,P
0,35.536000,2582960,P
0,35.577000,2588825,P
0,35.619000,2589291,P
0,35.661000,2591413,P
0,35.702000,2591876,P
0,35.744000,2610572,P
0,35.786000,2611045,P
0,35.827000,2613484,P
0,35.869000,2613950,P
0,35.911000,2622703,P
0,35.953000,2623179,P
0,35.994000,2625815,P
0,36.036000,2626290,P
0,36.078000,2692768,P
0,36.119000,2693249,P
0,36.161000,2696310,P
0,36.203000,2696779,P
0,36.245000,2706135,P
0,36.286000,2706609,P
0,36.328000,2708094,P
0,36.370000,2708576,P
0,36.411000,2732250,P
0,36.453000,2732709,P
0,36.495000,2733968,P
0,36.537000,2734434,P
0,36.578000,2738270,P
0,36.620000,2738739,P
0,36.662000,2739873,P
0,36.703000,2740335,P
0,36.745000,2787199,P
0,36.787000,2787658,P
0,36.828000,2788652,P
0,36.870000,2789112,P
0,36.912000,2791542,P
0,36.954000,2792004,P
0,36.995000,2792931,P
0,37.037000,2793400,P
0,37.079000,2802809,P
0,37.120000,2803275,P
0,37.162000,2804067,P
0,37.204000,2804505,P
0,37.246000,2806410,P
0,37.287000,2806873,P
0,37.329000,2807533,P
0,37.371000,2807992,P
0,37.412000,2836991,P
0,37.454000,2837461,P
0,37.496000,2838729,P
0,37.538000,2839215,P
0,37.579000,2841860,P
0,37.621000,2842330,P
0,37.663000,2843483,P
0,37.704000,2843955,P
0,37.746000,2850127,P
0,37.788000,2850589,P
0,37.829000,2851715,P
0,37.871000,2852182,P
0,37.913000,2853916,P
0,37.955000,2854375,P
0,37.996000,2855442,P
0,38.038000,2855921,P
0,38.080000,2882982,P
0,38.121000,2883455,P
0,38.163000,2884466,P
0,38.205000,2884933,P
0,38.247000,2887177,P
0,38.288000,2887645,P
0,38.330000,2888599,P
0,38.372000,2888840,P
0,38.413000,2892587,P
0,38.455000,2893078,P
0,38.497000,2894048,P
0,38.539000,2894517,P
0,38.580000,2896679,P
0,38.622000,2897148,P
0,38.664000,2898114,P
0,38.705000,2898587,P
0,38.747000,2920774,P
0,38.789000,2921242,P
0,38.830000,2922153,P
0,38.872000,2922642,P
0,38.914000,2924668,P
0,38.956000,2925152,P
0,38.997000,2926052,P
0,39.039000,2926523,P
0,39.081000,2931000,P
0,39.122000,2931479,P
0,39.164000,2932324,P
0,39.206000,2932802,P
0,39.248000,2934387,P
0,39.289000,2934635,P
0,39.331000,2935389,P
0,39.373000,2935867,P
0,39.414000,2950949,P
0,39.456000,2951426,P
0,39.498000,2952141,P
0,39.540000,2952615,P
0,39.581000,2953846,P
0,39.623000,2954335,P
0,39.665000,2955036,P
0,39.706000,2955522,P
0,39.748000,2957696,P
0,39.790000,2958176,P
0,39.831000,2958878,P
0,39.873000,2959366,P
0,39.915000,2960400,P
0,39.957000,2960885,P
0,39.998000,2961506,P
0,40.040000,2961984,P
0,40.082000,2971913,P
0,40.123000,2972417,P
0,40.165000,2973036,P
0,40.207000,2973287,P
0,40.249000,2974136,P
0,40.290000,2974606,P
0,40.332000,2975201,P
0,40.374000,2975682,P
0,40.415000,2976885,P
0,40.457000,2977378,P
0,40.499000,2977969,P
0,40.541000,2978451,P
0,40.582000,2979208,P
0,40.624000,2979696,P
0,40.666000,2980257,P
0,40.707000,2980752,P
0,40.749000,2982853,P
0,40.791000,2983338,P
0,40.832000,2983892,P
1,40.874000,2984382,I
0,40.916000,2994928,P
0,40.958000,3003714,P
0,40.999000,3004214,P
0,41.041000,3004803,P
0,41.083000,3005295,P
0,41.124000,3005789,P
0,41.166000,3006276,P
0,41.208000,3006858,P
0,41.250000,3007362,P
0,41.291000,3008508,P
0,41.333000,3009009,P
0,41.375000,3009576,P
0,41.416000,3010073,P
0,41.458000,3010851,P
0,41.500000,3011338,P
0,41.542000,3011901,P
0,41.583000,3012399,P
0,41.625000,3020161,P
0,41.667000,3020658,P
0,41.708000,3021241,P
0,41.750000,3021734,P
0,41.792000,3022449,P
0,41.833000,3022925,P
0,41.875000,3023510,P
0,41.917000,3024012,P
0,41.959000,3024999,P
0,42.000000,3025505,P
0,42.042000,3026082,P
0,42.084000,3026336,P
0,42.125000,3027030,P
0,42.167000,3027532,P
0,42.209000,3028113,P
0,42.251000,3028619,P
0,42.292000,3035930,P
0,42.334000,3036435,P
0,42.376000,3037014,P
0,42.417000,3037498,P
0,42.459000,3038228,P
0,42.501000,3038728,P
0,42.543000,3039303,P
0,42.584000,3039810,P
0,42.626000,3040838,P
0,42.668000,3041330,P
0,42.709000,3041907,P
0,42.751000,3042403,P
0,42.793000,3043058,P
0,42.834000,3043552,P
0,42.876000,3044121,P
0,42.918000,3044630,P
0,42.960000,3051056,P
0,43.001000,3051321,P
0,43.043000,3051922,P
0,43.085000,3052426,P
0,43.126000,3053138,P
0,43.168000,3053644,P
0,43.210000,3054224,P
0,43.252000,3054721,P
0,43.293000,3055575,P
0,43.335000,3056081,P
0,43.377000,3056656,P
0,43.418000,3057171,P
0,43.460000,3057830,P
0,43.502000,3058319,P
0,43.544000,3058852,P
0,43.585000,3059353,P
0,43.627000,3064707,P
0,43.669000,3065196,P
0,43.710000,3065738,P
0,43.752000,3066210,P
0,43.794000,3066844,P
0,43.835000,3067333,P
0,43.877000,3067885,P
0,43.919000,3068137,P
0,43.961000,3068942,P
0,44.002000,3069436,P
0,44.044000,3069981,P
0,44.086000,3070475,P
0,44.127000,3071110,P
0,44.169000,3071598,P
0,44.211000,3072131,P
0,44.253000,3072612,P
0,44.294000,3073467,P
0,44.336000,3073958,P
0,44.378000,3074565,P
0,44.419000,3075040,P
0,44.461000,3075570,P
0,44.503000,3076060,P
0,44.545000,3076564,P
0,44.586000,3077052,P
0,44.628000,3077597,P
0,44.670000,3078077,P
0,44.711000,3078588,P
0,44.753000,3079085,P
0,44.795000,3079625,P
0,44.836000,3079867,P
0,44.878000,3080369,P
0,44.920000,3080844,P
0,44.962000,3081434,P
0,45.003000,3081910,P
0,45.045000,3082424,P
0,45.087000,3082896,P
0,45.128000,3083417,P
0,45.170000,3083893,P
0,45.212000,3084385,P
0,45.254000,3084866,P
0,45.295000,3085400,P
0,45.337000,3085862,P
0,45.379000,3086356,P
0,45.420000,3086827,P
0,45.462000,3087356,P
0,45.504000,3087837,P
0,45.546000,3088358,P
0,45.587000,3088830,P
0,45.629000,3089427,P
0,45.671000,3089905,P
0,45.712000,3090393,P
0,45.754000,3090868,P
0,45.796000,3091163,P
0,45.837000,3091634,P
0,45.879000,3092145,P
0,45.921000,3092608,P
0,45.963000,3093147,P
0,46.004000,3093596,P
0,46.046000,3094083,P
0,46.088000,3094559,P
0,46.129000,3095073,P
0,46.171000,3095542,P
0,46.213000,3096033,P
0,46.255000,3096496,P
0,46.296000,3097083,P
0,46.338000,3097566,P
